amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$1,000 - $15,000",AdaptHealth Corp,False,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Susie Lee,AHCO,2/9/2021,purchase
"$50,000 - $100,000",AdaptHealth Corp,False,5/12/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf,Kevin Hern,AHCO,4/1/2022,sale_full
"$1,000 - $15,000",AdaptHealth Corp,False,5/12/2022,2022,OK01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf,Kevin Hern,AHCO,4/22/2022,sale_full
"$100,000 - $250,000",AdaptHealth Corp,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019490.pdf,Kevin Hern,AHCO,8/25/2021,purchase
"$1,000 - $15,000",Addus HomeCare Corporation,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,ADUS,6/24/2019,sale_full
"$1,000 - $15,000",Adecco SA Unsponsored ADR,False,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Greg Gianforte,AHEXY,3/18/2020,purchase
"$1,000 - $15,000",Adidas AG Sponsored ADR,False,4/21/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,Josh Gottheimer,ADDYY,3/5/2021,sale_full
"$15,000 - $50,000",Adidas AG Sponsored ADR,False,2/14/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015054.pdf,Greg Gianforte,ADDYY,2/13/2020,sale_full
"$1,000 - $15,000",Adidas AG Sponsored ADR,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,ADDYY,6/24/2019,sale_full
"$1,000 - $15,000",Adidas AG Sponsored ADR,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,ADDYY,1/29/2019,purchase
"$15,000 - $50,000",Adidas AG Sponsored ADR,False,8/18/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017218.pdf,Greg Gianforte,ADDYY,8/4/2020,purchase
"$1,000 - $15,000",Adobe Inc,False,3/23/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Alan S. Lowenthal,ADBE,3/11/2021,purchase
"$15,000 - $50,000",Adobe Inc,False,1/7/2021,2020,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Michael T. McCaul,ADBE,11/24/2020,sale_full
"$50,000 - $100,000",Adobe Inc,False,1/7/2021,2020,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Michael T. McCaul,ADBE,11/12/2020,sale_full
"$15,000 - $50,000",Adobe Inc,False,1/7/2021,2020,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Michael T. McCaul,ADBE,11/24/2020,sale_full
"$50,000 - $100,000",Adobe Inc,False,1/7/2021,2020,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Michael T. McCaul,ADBE,11/12/2020,sale_full
"$1,000 - $15,000",Adobe Inc,False,4/16/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Rohit Khanna,ADBE,3/24/2021,purchase
"$1,000 - $15,000",Adobe Inc,False,4/16/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Rohit Khanna,ADBE,3/24/2021,purchase
"$250,000 - $500,000",Adobe Inc,False,6/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,Kevin Hern,ADBE,5/20/2021,purchase
"$1,000 -",Adobe Inc,False,3/28/2021,2021,CA47,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018475.pdf,Alan S. Lowenthal,ADBE,3/17/2021,purchase
"$1,000 - $15,000",Adobe Inc,False,4/11/2020,2020,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,Zoe Lofgren,ADBE,3/23/2020,sale_full
"$1,000 - $15,000",Adobe Inc,False,9/10/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019458.pdf,Zoe Lofgren,ADBE,8/9/2021,purchase
"$15,000 - $50,000",Adobe Inc,False,12/29/2020,2020,TX24,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217786.pdf,Kenny Marchant,ADBE,11/19/2020,purchase
"$50,000 - $100,000",Adobe Inc,False,4/19/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,ADBE,3/30/2021,purchase
"$50,000 - $100,000",Adobe Inc,False,4/19/2021,2021,TX10,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,ADBE,3/30/2021,purchase
"$50,000 - $100,000",Adobe Inc,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf,Kevin Hern,ADBE,7/21/2021,purchase
"$1,000 - $15,000",Adobe Inc,False,2/11/2022,2022,NC06,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020423.pdf,Kathy Manning,ADBE,3/25/2021,purchase
"$1,000 - $15,000",Adobe Inc,False,10/7/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019592.pdf,Zoe Lofgren,ADBE,9/2/2021,purchase
"$1,000 - $15,000",Adobe Inc,False,7/7/2022,2022,NC06,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021226.pdf,Kathy Manning,ADBE,6/10/2022,sale_partial
"$1,000 - $15,000",Adobe Inc,False,3/4/2022,2022,NC06,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,Kathy Manning,ADBE,2/18/2022,purchase
"$1,000 - $15,000",Adobe Inc,False,5/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf,Kevin Hern,ADBE,4/9/2020,purchase
"$1,000 - $15,000",Adobe Inc,False,12/25/2021,2021,CA47,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020097.pdf,Alan S. Lowenthal,ADBE,12/15/2021,sale_full
"$1,000 - $15,000",Adobe Inc,False,12/25/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020098.pdf,Alan S. Lowenthal,ADBE,12/15/2021,sale_full
"$1,000 - $15,000","ADTRAN, Inc.",False,1/20/2020,2020,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf,Mo Brooks,ADTN,1/2/2020,sale_full
"$1,000 - $15,000",Advanced Energy Industries Inc,False,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Susie Lee,AEIS,2/9/2021,purchase
"$1,000 - $15,000",Advanced Energy Industries Inc,False,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Susie Lee,AEIS,2/23/2021,purchase
"$1,000 - $15,000",Advanced Energy Industries Inc,False,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Susie Lee,AEIS,2/12/2021,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,2/18/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf,Josh Gottheimer,AMD,1/31/2022,sale_partial
"$1,000 - $15,000",Advanced Micro Devices Inc,False,2/18/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020393.pdf,Josh Gottheimer,AMD,1/26/2022,sale_partial
"$15,000 - $50,000",Advanced Micro Devices Inc,False,4/30/2021,2021,NC02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018659.pdf,Deborah K. Ross,AMD,4/27/2021,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,6/17/2021,2021,GA14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018935.pdf,Marjorie Taylor Greene,AMD,5/19/2021,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,9/20/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019479.pdf,Josh Gottheimer,AMD,8/4/2021,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,11/15/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019761.pdf,Josh Gottheimer,AMD,10/5/2021,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,8/6/2021,2021,UT03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019228.pdf,John Curtis,AMD,7/19/2021,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,9/20/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017335.pdf,Josh Gottheimer,AMD,8/3/2020,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,6/3/2020,2020,KS01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016692.pdf,Roger W. Marshall,AMD,5/4/2020,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,6/3/2020,2020,KS01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016692.pdf,Roger W. Marshall,AMD,5/12/2020,sale_full
"$1,000 - $15,000",Advanced Micro Devices Inc,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,AMD,1/23/2019,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,AMD,6/24/2019,sale_full
"$1,000 - $15,000",Advanced Micro Devices Inc,False,2/19/2021,2021,GA14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018243.pdf,Marjorie Taylor Greene,AMD,1/21/2021,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,True,12/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017827.pdf,Josh Gottheimer,AMD,11/16/2020,sale_partial
"$1,000 - $15,000",Advanced Micro Devices Inc,True,12/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017827.pdf,Josh Gottheimer,AMD,11/11/2020,sale_partial
"$1,000 - $15,000",Advanced Micro Devices Inc,False,10/13/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017476.pdf,Josh Gottheimer,AMD,9/14/2020,purchase
"$1,000 - $15,000",Advanced Micro Devices Inc,False,6/10/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016732.pdf,Josh Gottheimer,AMD,5/15/2020,sale_partial
"$15,000 - $50,000",ADYEN N V ADR,False,7/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016905.pdf,Greg Gianforte,--,7/2/2020,purchase
"$15,000 - $50,000",ADYEN N V ADR,False,10/19/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017555.pdf,Greg Gianforte,--,9/21/2020,purchase
"$100,000 - $250,000",ADYEN N V ADR,False,4/14/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016403.pdf,Greg Gianforte,ADYEY,3/30/2020,purchase
"$1,000 - $15,000",ADYEN N V ADR,False,4/11/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016373.pdf,Josh Gottheimer,ADYEY,3/26/2020,purchase
"$1,000 - $15,000",ADYEN N V ADR,False,6/16/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021174.pdf,Josh Gottheimer,ADYEY,5/6/2022,purchase
"$1,000 - $15,000",ADYEN N V ADR,False,7/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,Josh Gottheimer,ADYEY,6/2/2020,purchase
"$1,000 - $15,000",ADYEN N V ADR,False,10/13/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019593.pdf,Josh Gottheimer,ADYEY,9/2/2021,sale_partial
"$1,000 - $15,000",ADYEN N V ADR,False,10/13/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019593.pdf,Josh Gottheimer,ADYEY,9/1/2021,sale_partial
"$1,000 - $15,000",AECOM,False,12/8/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017660.pdf,Susie Lee,ACM,11/4/2020,sale_full
"$1,000 - $15,000",AEGON N.V.,False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,AEG,11/13/2020,sale_partial
"$15,000 - $50,000",AEGON N.V.,False,3/7/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,Virginia Foxx,AEG,2/15/2022,purchase
"$15,000 - $50,000",AEGON N.V.,False,4/5/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf,Virginia Foxx,AEG,3/7/2021,sale_full
"$15,000 - $50,000",Aercap Holdings N.V.,False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,AER,11/13/2020,sale_partial
"$1,000 - $15,000",Aercap Holdings N.V.,False,4/10/2020,2020,MN03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016369.pdf,Dean Phillips,--,3/2/2020,sale_full
"$1,000 - $15,000","Affiliated Managers Group, Inc.",False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,AMG,3/18/2020,sale_full
"$1,000 - $15,000",Affirm Holdings Inc,False,3/18/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020573.pdf,Josh Gottheimer,AFRM,2/11/2022,sale_full
"$1,000 - $15,000",Affirm Holdings Inc,False,11/15/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019761.pdf,Josh Gottheimer,AFRM,10/12/2021,purchase
"$1,000 - $15,000",Affirm Holdings Inc,False,1/10/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020154.pdf,Josh Gottheimer,AFRM,12/28/2021,sale_partial
"$1,000 - $15,000",AFLAC Incorporated,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,AFL,3/18/2020,sale_full
"$1,000 - $15,000",AFLAC Incorporated,True,9/14/2020,2020,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,Carol Devine Miller,AFL,7/28/2020,sale_full
"$1,000 - $15,000",AFTERPAY LTd ADR,False,12/23/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017905.pdf,Greg Gianforte,AFTPY,12/1/2020,purchase
"$1,000 - $15,000",AGCO Corporation,False,7/13/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Susie Lee,AGCO,6/10/2021,sale_full
"$1,000 - $15,000",AGCO Corporation,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,AGCO,3/6/2019,sale_full
"$50,000 - $100,000",AGCO Corporation,False,12/9/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf,Kevin Hern,AGCO,11/26/2021,purchase
"$1,000 - $15,000",AGCO Corporation,False,7/15/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf,Kevin Hern,AGCO,6/21/2022,purchase
"$1,000 - $15,000",Ageas Sponsored ADR,False,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Greg Gianforte,AGESY,3/18/2020,purchase
"$15,000 - $50,000",Ageas Sponsored ADR,False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,AGESY,11/13/2020,purchase
"$1,000 - $15,000",Agree Realty Corporation,False,8/10/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017128.pdf,Josh Gottheimer,ADC,7/22/2020,purchase
"$1,000 - $15,000",AIA Group Ltd,False,2/27/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018292.pdf,Donald Sternoff Honorable Beyer,AAIGF,2/8/2021,purchase
"$1,000 - $15,000",AIA Group Ltd,False,10/1/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019506.pdf,Donald Sternoff Honorable Beyer,AAGIY,9/27/2021,sale_full
"$1,000 - $15,000",AIA Group Ltd,False,1/1/2022,2022,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,Donald Sternoff Beyer,AAGIY,12/6/2021,sale_full
"$15,000 - $50,000",AIA Group Ltd,False,2/5/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf,Greg Gianforte,AAGIY,1/3/2020,purchase
"$15,000 - $50,000",AIA Group Ltd,False,2/14/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015054.pdf,Greg Gianforte,AAGIY,1/13/2020,sale_full
"$1,000 - $15,000",AIA Group Ltd,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,AAGIY,4/8/2019,sale_partial
"$1,000 - $15,000",AIA Group Ltd,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,AAGIY,2/15/2019,purchase
"$15,000 - $50,000",AIA Group Ltd,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,AAGIY,6/24/2019,sale_full
"$50,000 - $100,000",AIA Group Ltd,False,4/14/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016403.pdf,Greg Gianforte,AAGIY,3/27/2020,purchase
"$1,000 - $15,000",AIA Group Ltd,False,1/31/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018096.pdf,Donald Sternoff Honorable Beyer,AAGIY,1/12/2021,purchase
"$1,000 - $15,000",AIA Group Ltd,False,5/13/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016556.pdf,Josh Gottheimer,AAGIY,4/17/2020,purchase
"$15,000 - $50,000",Air Products and Chemicals Inc,False,4/13/2022,2022,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020783.pdf,Earl Blumenauer,APD,3/10/2022,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,3/10/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Josh Gottheimer,APD,2/9/2021,sale_partial
"$1,000 - $15,000",Air Products and Chemicals Inc,False,1/10/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020154.pdf,Josh Gottheimer,APD,12/6/2021,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,11/5/2021,2021,NC06,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019751.pdf,Kathy Manning,APD,10/22/2021,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,11/5/2021,2021,NC06,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019751.pdf,Kathy Manning,APD,10/22/2021,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,4/17/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf,Josh Gottheimer,APD,3/15/2022,sale_partial
"$1,000 - $15,000",Air Products and Chemicals Inc,False,5/16/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020956.pdf,Josh Gottheimer,APD,4/19/2022,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,2/4/2021,2021,NC06,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018138.pdf,Kathy Manning,APD,1/15/2021,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,3/16/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf,Josh Gottheimer,APD,2/5/2020,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,3/16/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf,Josh Gottheimer,APD,2/4/2020,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,3/16/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf,Josh Gottheimer,APD,2/3/2020,purchase
"$1,000 - $15,000",Air Products and Chemicals Inc,False,7/1/2020,2020,KY03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,John A. Yarmuth,APD,5/29/2020,purchase
"$15,000 - $50,000",Air Products and Chemicals Inc,False,3/14/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016246.pdf,Alan S. Lowenthal,APD,3/9/2020,sale_full
"$1,000 -",Air Products and Chemicals Inc,False,3/14/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016247.pdf,Alan S. Lowenthal,APD,3/9/2020,sale_full
"$1,000 - $15,000",Airbnb In,False,3/10/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Josh Gottheimer,ABNB,2/16/2021,purchase
"$1,000 - $15,000",Airbnb In,False,4/21/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,Josh Gottheimer,ABNB,3/16/2021,sale_full
"$15,000 - $50,000",Akamai Technologies Inc,False,6/2/2021,2021,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018830.pdf,David B. McKinley,AKAM,5/12/2021,sale_full
"$1,000 - $15,000",Akamai Technologies Inc,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,AKAM,3/18/2020,purchase
"$1,000 - $15,000",Akamai Technologies Inc,False,5/15/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016540.pdf,David B. McKinley,AKAM,4/30/2020,purchase
"$500,000 - $1,000,000",Alameda Ca Trans Excise,False,2/17/2020,2020,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015024.pdf,Scott H. Peters,--,1/27/2020,sale_full
"$1,000 - $15,000",ALAMO TEXAS COMMUNITY COLLEGE DISTRICT R,False,1/7/2021,2020,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Michael T. McCaul,--,11/2/2020,sale_full
"$1,000 - $15,000",ALAMO TEXAS COMMUNITY COLLEGE DISTRICT R,False,1/7/2021,2020,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Michael T. McCaul,--,11/2/2020,sale_full
