amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$1,001 - $15,000",ACADIA Pharmaceuticals Inc,TRUE,11/6/2020,2020,NY27,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017620.pdf,Hon. Christopher L. Jacobs,ACAD,9/8/2020,sale_partial
"$1,001 - $15,000","Acasti Pharma, Inc - Class A",FALSE,3/28/2021,2021,TN07,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018471.pdf,Hon. Mark Dr Green,ACST,3/16/2021,purchase
"$50,001 - $100,000",Accenture PLC,FALSE,2/25/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,ACN,1/12/2021,sale_full
"$50,001 - $100,000",Accenture PLC,FALSE,2/25/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,ACN,1/12/2021,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,1/7/2021,2020,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,ACN,11/4/2020,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,1/7/2021,2020,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,ACN,11/4/2020,purchase
"$50,001 - $100,000",Accenture PLC,FALSE,5/28/2021,2021,CA53,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018720.pdf,Hon. Sara Jacobs,ACN,4/9/2021,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,3/7/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf,Hon. Kevin Hern,ACN,2/15/2022,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,5/9/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016572.pdf,Hon. Donald Sternoff Beyer,ACN,4/27/2020,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,6/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,Hon. Kevin Hern,ACN,5/14/2021,purchase
"$1,001 - $15,000",Accenture PLC,TRUE,10/9/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017490.pdf,Hon. Dean Phillips,ACN,9/1/2020,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,4/16/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016347.pdf,Hon. Earl Blumenauer,ACN,3/26/2020,purchase
"$100,001 - $250,000",Accenture PLC,FALSE,4/16/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf,Hon. Kevin Hern,ACN,3/26/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,5/31/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016686.pdf,Hon. Donald Sternoff Beyer,ACN,5/1/2020,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,5/31/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016686.pdf,Hon. Donald Sternoff Beyer,ACN,5/7/2020,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,12/1/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017748.pdf,Hon. Donald Sternoff Beyer,ACN,11/17/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,9/20/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021732.pdf,Hon. Lois Frankel,ACN,9/14/2022,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,9/20/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021732.pdf,Hon. Lois Frankel,ACN,9/7/2022,sale_partial
"$100,001 - $250,000",Accenture PLC,FALSE,7/14/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf,Hon. Kevin Hern,ACN,6/25/2021,purchase
"$50,001 - $100,000",Accenture PLC,FALSE,6/12/2021,2021,GA12,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018906.pdf,Hon. Richard W. Allen,ACN,5/13/2021,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,9/15/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021704.pdf,Hon. Kevin Hern,ACN,8/15/2022,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,2/22/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016099.pdf,Hon. Donald Sternoff Beyer,ACN,1/9/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,2/22/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016101.pdf,Hon. Donald Sternoff Beyer,ACN,2/14/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,4/6/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020648.pdf,Hon. Lois Frankel,ACN,2/22/2022,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,4/5/2020,2020,NJ11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016323.pdf,Hon. Mikie Sherrill,ACN,2/20/2020,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,8/9/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,Hon. Donald Sternoff Beyer,ACN,7/14/2020,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,9/10/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019458.pdf,Hon. Zoe Lofgren,ACN,8/9/2021,purchase
"$15,001 - $50,000",Accenture PLC,FALSE,1/6/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013840.pdf,Hon. David B. McKinley,ACN,12/30/2019,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,10/5/2020,2020,FL19,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217674.pdf,Hon. Francis Rooney,ACN,9/10/2020,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,12/14/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017853.pdf,Hon. Kevin Hern,ACN,11/13/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,5/6/2021,2021,NC06,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018693.pdf,Hon. Kathy Manning,ACN,4/30/2021,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,5/6/2021,2021,NC06,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018693.pdf,Hon. Kathy Manning,ACN,4/30/2021,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,9/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017380.pdf,Hon. Kevin Hern,ACN,8/14/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,9/13/2021,2021,WV01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019451.pdf,Hon. David B. McKinley,ACN,8/19/2021,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,6/14/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf,Hon. Kevin Hern,ACN,5/13/2022,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,3/12/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,Hon. Dean Phillips,ACN,2/10/2020,sale_partial
"$1,001 - $15,000",Accenture PLC,TRUE,12/11/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,Hon. Dean Phillips,ACN,11/2/2020,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,7/24/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,Hon. Lois Frankel,ACN,7/15/2020,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,4/27/2021,2021,MA09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018465.pdf,Hon. William R. Keating,ACN,3/17/2021,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,12/30/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,Hon. Lois Frankel,ACN,11/17/2021,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Hon. Kevin Hern,ACN,7/27/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019490.pdf,Hon. Kevin Hern,ACN,8/13/2021,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,3/3/2022,2022,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020354.pdf,Hon. Donald Sternoff Beyer,ACN,2/2/2022,purchase
"$15,001 - $50,000",Accenture PLC,FALSE,3/3/2022,2022,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020354.pdf,Hon. Donald Sternoff Beyer,ACN,2/28/2022,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,3/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018400.pdf,Hon. Kevin Hern,ACN,2/12/2021,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,2/13/2021,2021,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018175.pdf,Hon. Dean Phillips,ACN,1/12/2021,sale_full
"$1,001 - $15,000",Accenture PLC,FALSE,2/13/2021,2021,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018175.pdf,Hon. Dean Phillips,ACN,1/7/2021,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,2/13/2021,2021,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018175.pdf,Hon. Dean Phillips,ACN,1/8/2021,sale_partial
"$1,001 - $15,000",Accenture PLC,FALSE,2/13/2021,2021,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018175.pdf,Hon. Dean Phillips,ACN,1/11/2021,sale_partial
"$100,001 - $250,000",Accenture PLC,FALSE,10/7/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf,Hon. Kevin Hern,ACN,9/23/2021,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,10/7/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019592.pdf,Hon. Zoe Lofgren,ACN,9/2/2021,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,1/2/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013832.pdf,Hon. Donald Sternoff Beyer,ACN,12/23/2019,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,5/15/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016540.pdf,Hon. David B. McKinley,ACN,4/30/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,5/15/2020,2020,WV01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016540.pdf,Hon. David B. McKinley,ACN,4/30/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,6/16/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016796.pdf,Hon. Kevin Hern,ACN,5/15/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,9/6/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,Hon. Donald Sternoff Beyer,ACN,8/27/2020,purchase
"$1,001 - $15,000",Accenture PLC,FALSE,12/9/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf,Hon. Kevin Hern,ACN,11/26/2021,purchase
"$1,001 - $15,000",Accenture PLC,TRUE,2/7/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015014.pdf,Hon. Dean Phillips,ACN,1/8/2020,sale_partial
"$1,001 - $15,000",Accenture PLC,TRUE,2/7/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015014.pdf,Hon. Dean Phillips,ACN,1/9/2020,sale_partial
"$15,001 - $50,000",ACCOR S A SPONSOREd ADR NEW,FALSE,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Hon. Greg Gianforte,ACCYY,11/13/2020,sale_partial
"$1,001 - $15,000","ACI Worldwide, Inc.",FALSE,2/25/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015037.pdf,Hon. Susie Lee,ACIW,1/7/2020,purchase
"$1,001 - $15,000","ACI Worldwide, Inc.",FALSE,7/10/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016887.pdf,Hon. Susie Lee,ACIW,6/29/2020,sale_partial
"$1,001 - $15,000",ACKSON MICH LTD TAX GO CAP IMPT BDS 2018 5.000% 06/01/31 B/E DTD 06/28/18 CLB CLB 06/01/26 @100.000 BAM,FALSE,4/20/2020,2020,UT03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016416.pdf,Hon. John Curtis,--,4/14/2020,purchase
"$50,001 - $100,000",ACS Actividades de Construccion Y Servicios SA Unsponsored ADR,FALSE,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Hon. Greg Gianforte,ACSAY,11/13/2020,purchase
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,11/16/2021,2021,UT03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Hon. John Curtis,ATVI,11/8/2021,sale_full
"$15,001 - $50,000",Activision Blizzard Inc,FALSE,9/3/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017274.pdf,Hon. David B. McKinley,ATVI,8/25/2020,purchase
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,9/3/2020,2020,WV01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017274.pdf,Hon. David B. McKinley,ATVI,8/20/2020,purchase
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,9/8/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019443.pdf,Hon. Marie Newman,ATVI,8/6/2021,purchase
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,4/9/2020,2020,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016299.pdf,Hon. John Curtis,ATVI,3/27/2020,purchase
"$1,001 - $15,000",Activision Blizzard Inc,TRUE,3/16/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018311.pdf,Mr. Peter Meijer,ATVI,2/16/2021,sale_full
"$15,001 - $50,000",Activision Blizzard Inc,FALSE,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Hon. Gilbert Cisneros,ATVI,3/12/2020,sale_partial
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Hon. Gilbert Cisneros,ATVI,3/13/2020,sale_partial
"$15,001 - $50,000",Activision Blizzard Inc,FALSE,1/14/2022,2022,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020158.pdf,Hon. David B. McKinley,ATVI,12/6/2021,sale_full
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,1/14/2022,2022,WV01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020158.pdf,Hon. David B. McKinley,ATVI,12/6/2021,sale_full
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,3/5/2022,2022,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020560.pdf,Hon. Marie Newman,ATVI,2/8/2022,sale_full
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,3/5/2022,2022,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020560.pdf,Hon. Marie Newman,ATVI,2/8/2022,sale_full
"$15,001 - $50,000",Activision Blizzard Inc,FALSE,10/14/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,Hon. Gilbert Cisneros,ATVI,9/15/2020,purchase
"$15,001 - $50,000",Activision Blizzard Inc,FALSE,1/24/2020,2020,PA11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014943.pdf,Hon. Lloyd K. Smucker,ATVI,12/3/2019,sale_partial
"$15,001 - $50,000",Activision Blizzard Inc,FALSE,1/24/2020,2020,PA11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014943.pdf,Hon. Lloyd K. Smucker,ATVI,1/21/2020,sale_partial
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,2/6/2020,2020,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,Hon. Kurt Schrader,ATVI,1/24/2020,sale_full
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,3/9/2022,2022,GA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020585.pdf,Hon. Richard W. Allen,ATVI,2/10/2022,purchase
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,3/9/2022,2022,GA12,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020585.pdf,Hon. Richard W. Allen,ATVI,2/10/2022,purchase
"$1,001 - $15,000",Activision Blizzard Inc,TRUE,6/16/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016758.pdf,Hon. Gilbert Cisneros,ATVI,5/13/2020,sale_partial
"$1,001 - $15,000",Activision Blizzard Inc,FALSE,1/20/2022,2022,GA14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020263.pdf,Hon. Marjorie Taylor Greene,ATVI,1/18/2022,sale_full
"$1,001 - $15,000",Activision Blizzard Inc,TRUE,10/15/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017534.pdf,Hon. Alan S. Lowenthal,ATVI,9/4/2020,sale_full
"$15,001 - $50,000",Activision Blizzard Inc,TRUE,10/15/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017535.pdf,Hon. Alan S. Lowenthal,ATVI,9/4/2020,sale_full
"$1,001 - $15,000","Acuity Brands, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,AYI,4/16/2019,sale_full
"$1,001 - $15,000","Acuity Brands, Inc.",FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,AYI,4/3/2019,sale_partial
"$100,001 - $250,000","Acuity Brands, Inc.",FALSE,5/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016565.pdf,Hon. Greg Gianforte,AYI,4/29/2020,sale_full
"$1,001 - $15,000",AdaptHealth Corp,FALSE,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Hon. Susie Lee,AHCO,1/5/2021,purchase
"$1,001 - $15,000",AdaptHealth Corp,FALSE,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Hon. Susie Lee,AHCO,1/22/2021,purchase
"$1,001 - $15,000",AdaptHealth Corp,FALSE,6/15/2021,2021,OK01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,Hon. Kevin Hern,AHCO,5/20/2021,purchase
"$1,001 - $15,000",AdaptHealth Corp,FALSE,6/15/2021,2021,OK01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,Hon. Kevin Hern,AHCO,5/20/2021,purchase
"$1,001 - $15,000",AdaptHealth Corp,FALSE,6/15/2021,2021,OK01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,Hon. Kevin Hern,AHCO,5/20/2021,purchase
"$1,001 - $15,000",AdaptHealth Corp,FALSE,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Hon. Susie Lee,AHCO,2/11/2021,purchase
"$1,001 - $15,000",AdaptHealth Corp,FALSE,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Hon. Susie Lee,AHCO,2/9/2021,purchase
"$50,001 - $100,000",AdaptHealth Corp,FALSE,5/12/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf,Hon. Kevin Hern,AHCO,4/1/2022,sale_full
"$1,001 - $15,000",AdaptHealth Corp,FALSE,5/12/2022,2022,OK01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf,Hon. Kevin Hern,AHCO,4/22/2022,sale_full
"$100,001 - $250,000",AdaptHealth Corp,FALSE,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019490.pdf,Hon. Kevin Hern,AHCO,8/25/2021,purchase
"$1,001 - $15,000",Addus HomeCare Corporation,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,ADUS,6/24/2019,sale_full
"$1,001 - $15,000",Adecco SA Unsponsored ADR,FALSE,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Hon. Greg Gianforte,AHEXY,3/18/2020,purchase
"$15,001 - $50,000",Adidas AG Sponsored ADR,TRUE,3/16/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018311.pdf,Mr. Peter Meijer,ADDDYY,2/17/2021,sale_full
"$1,001 - $15,000",Adidas Ag Sponsored ADR,TRUE,2/23/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018188.pdf,Mr. Peter Meijer,ADDYY,1/28/2021,sale_partial
"$1,001 - $15,000",Adidas AG Sponsored ADR,FALSE,4/21/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,Hon. Josh Gottheimer,ADDYY,3/5/2021,sale_full
"$15,001 - $50,000",Adidas AG Sponsored ADR,FALSE,2/14/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015054.pdf,Hon. Greg Gianforte,ADDYY,2/13/2020,sale_full
"$1,001 - $15,000",Adidas AG Sponsored ADR,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,ADDYY,6/24/2019,sale_full
"$1,001 - $15,000",Adidas AG Sponsored ADR,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,ADDYY,1/29/2019,purchase
"$15,001 - $50,000",Adidas AG Sponsored ADR,FALSE,8/18/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017218.pdf,Hon. Greg Gianforte,ADDYY,8/4/2020,purchase
"$1,001 - $15,000",Adobe Inc,FALSE,3/23/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Hon. Alan S. Lowenthal,ADBE,3/11/2021,purchase
"$1,001 - $15,000",Adobe Inc,FALSE,7/20/2021,2021,MA09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019116.pdf,Hon. William R. Keating,ADBE,6/10/2021,purchase
"$15,001 - $50,000",Adobe Inc,FALSE,1/7/2021,2020,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,ADBE,11/24/2020,sale_full
"$50,001 - $100,000",Adobe Inc,FALSE,1/7/2021,2020,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,ADBE,11/12/2020,sale_full
"$15,001 - $50,000",Adobe Inc,FALSE,1/7/2021,2020,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,ADBE,11/24/2020,sale_full
"$50,001 - $100,000",Adobe Inc,FALSE,1/7/2021,2020,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217799.pdf,Hon. Michael T. McCaul,ADBE,11/12/2020,sale_full
"$1,001 - $15,000",Adobe Inc,FALSE,4/16/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Hon. Rohit Khanna,ADBE,3/24/2021,purchase
"$1,001 - $15,000",Adobe Inc,FALSE,4/16/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Hon. Rohit Khanna,ADBE,3/24/2021,purchase
"$1,001 - $15,000",Adobe Inc,FALSE,4/9/2020,2020,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016299.pdf,Hon. John Curtis,ADBE,3/27/2020,purchase
"$15,001 - $50,000",Adobe Inc,TRUE,3/16/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018311.pdf,Mr. Peter Meijer,ADBE,2/16/2021,sale_full
"$250,001 - $500,000",Adobe Inc,FALSE,6/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,Hon. Kevin Hern,ADBE,5/20/2021,purchase
