name,duration,playcount,listeners,mbid,url,artist,mbid,url
The Adults Are Talking,0,8712529,543656,,https://www.last.fm/music/Phoebe+Bridgers/_/Motion+Sickness,Phoebe Bridgers,,https://www.last.fm/music/Phoebe+Bridgers
Runaway,292,7791518,653113,f47d2a02-51cd-409c-9d57-759fc45000d1,https://www.last.fm/music/J.+Cole/_/No+Role+Modelz,J. Cole,875203e1-8e58-4b86-8dcb-7190faf411c5,https://www.last.fm/music/J.+Cole
thE 1,0,9634666,526963,,https://www.last.fm/music/Taylor+Swift/_/Lover,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Passionfruit,0,8560811,459746,,https://www.last.fm/music/Playboi+Carti/_/Sky,Playboi Carti,,https://www.last.fm/music/Playboi+Carti
traitor,0,8892084,611585,,https://www.last.fm/music/Lana+Del+Rey/_/Doin%27+Time,Lana Del Rey,b7539c32-53e7-4908-bda3-81449c367da6,https://www.last.fm/music/Lana+Del+Rey
drivers license,0,4119081,158358,,https://www.last.fm/music/NewJeans/_/hype+boy,NewJeans,,https://www.last.fm/music/NewJeans
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),0,9830036,419010,,https://www.last.fm/music/Taylor+Swift/_/champagne+problems,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
About Damn Time,0,5985198,531156,,https://www.last.fm/music/The+Smiths/_/There+Is+a+Light+That+Never+Goes+Out+-+2011+Remaster,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,https://www.last.fm/music/The+Smiths
Cigarette Daydreams,0,10800060,953131,,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar
Fluorescent Adolescent,211,16142237,1478465,26bc1124-b228-401e-8f38-5cea1625d8c2,https://www.last.fm/music/Paramore/_/Misery+Business,Paramore,728ea90d-279b-4201-a8c4-597830883150,https://www.last.fm/music/Paramore
Thinkin Bout You,301,22757447,2689827,0ebe2d92-a11d-4b2b-9922-806383074ed7,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Nirvana,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,https://www.last.fm/music/Nirvana
Duvet,173,8359985,662658,3569411e-6393-4474-8ed7-c7f08dfec8a8,https://www.last.fm/music/Kanye+West/_/Devil+In+A+New+Dress,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
tHIS iS mE TRyiNg,0,821203,116443,,https://www.last.fm/music/Lil+Yachty/_/Poland,Lil Yachty,,https://www.last.fm/music/Lil+Yachty
C U Girl,0,5144931,548478,,https://www.last.fm/music/Jay-Z/_/Ni%2A%2Aas+In+Paris,Jay-Z,f82bcf78-5b69-4622-a5ef-73800768d9ac,https://www.last.fm/music/Jay-Z
90210 (feat. Kacy Hill),0,1948469,240765,,https://www.last.fm/music/OneRepublic/_/I+Ain%27t+Worried,OneRepublic,c33c2065-b1c3-4406-b066-d33a9e2ea71a,https://www.last.fm/music/OneRepublic
Not Allowed,0,3162971,254508,,https://www.last.fm/music/Ghost/_/Mary+On+A+Cross,Ghost,ed81302a-c095-4f0d-a243-ec362956fee7,https://www.last.fm/music/Ghost
West Coast,0,4456348,404537,,https://www.last.fm/music/The+Smiths/_/Heaven+Knows+I%27m+Miserable+Now+-+2011+Remaster,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,https://www.last.fm/music/The+Smiths
Getaway Car,278,8111223,484645,0fccbc82-2cdc-42b6-a403-1d134f06fb78,https://www.last.fm/music/Mitski/_/First+Love+%2F+Late+Spring,Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,https://www.last.fm/music/Mitski
Wildest Dreams (Taylor's Version),0,8643401,409542,,https://www.last.fm/music/Taylor+Swift/_/mIRrORbaLl,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Norman Fucking Rockwell,0,7028179,643688,,https://www.last.fm/music/The+Weeknd/_/Call+Out+My+Name,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,https://www.last.fm/music/The+Weeknd
This Charming Man - 2011 Remaster,0,2839155,226405,,https://www.last.fm/music/Rosal%C3%ADa/_/DESPECH%C3%81,Rosalía,ac0ee862-a6ca-4d39-a7a4-d8460534ba30,https://www.last.fm/music/Rosal%C3%ADa
Gangsta's Paradise,349,8418454,680909,5a314ddb-6b87-4cec-97ff-6974f1b3367f,https://www.last.fm/music/Lana+Del+Rey/_/Brooklyn+Baby,Lana Del Rey,b7539c32-53e7-4908-bda3-81449c367da6,https://www.last.fm/music/Lana+Del+Rey
Some,0,9007711,513732,,https://www.last.fm/music/Kanye+West/_/Ghost+Town,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Still into You,0,764149,112866,,https://www.last.fm/music/Lil+Nas+X/_/STAR+WALKIN%27+(League+of+Legends+Worlds+Anthem),Lil Nas X,,https://www.last.fm/music/Lil+Nas+X
Video Games,269,9791351,1083925,d99ffc1f-9819-4db1-8677-b13e298bd425,https://www.last.fm/music/Coldplay/_/Sparks,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,https://www.last.fm/music/Coldplay
Show Me How,0,3326140,156728,,https://www.last.fm/music/TWICE/_/Talk+that+Talk,TWICE,d594ff3d-d3ca-4d2e-bb6a-a7dada9af0c5,https://www.last.fm/music/TWICE
LOVE. FEAT. ZACARI.,0,11858194,681921,,https://www.last.fm/music/Doja+Cat/_/Need+To+Know,Doja Cat,5df62a88-cac9-490a-b62c-c7c88f4020f4,https://www.last.fm/music/Doja+Cat
Come as You Are,231,8027234,695459,d8721fd8-6f1c-4c6e-8b0e-52e9b88169fc,https://www.last.fm/music/Mac+DeMarco/_/Chamber+of+Reflection,Mac DeMarco,f2492c31-54a8-4347-a1fc-f81f72873bbf,https://www.last.fm/music/Mac+DeMarco
Nobody,303,9054554,943568,4b7f79d3-ff7d-4edf-8788-6012c0e8b718,https://www.last.fm/music/Kate+Bush/_/Running+Up+That+Hill+(A+Deal+With+God),Kate Bush,4b585938-f271-45e2-b19a-91c634b5e396,https://www.last.fm/music/Kate+Bush
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",0,4752287,370753,,https://www.last.fm/music/Harry+Styles/_/Matilda,Harry Styles,,https://www.last.fm/music/Harry+Styles
In My Room,0,10264088,506921,,https://www.last.fm/music/Taylor+Swift/_/EXILE+(feat.+Bon+Iver),Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Francis Forever,0,11189961,749479,,https://www.last.fm/music/Lil+Nas+X/_/INDUSTRY+BABY+(feat.+Jack+Harlow),Lil Nas X,,https://www.last.fm/music/Lil+Nas+X
willow,200,15664967,1197144,64745b72-5bc8-43a9-a2a3-0d20afd42d5d,https://www.last.fm/music/Arctic+Monkeys/_/R+U+Mine%3F,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,https://www.last.fm/music/Arctic+Monkeys
Stronger,160,7239798,548411,,https://www.last.fm/music/The+walters/_/I+Love+You+So,The walters,,https://www.last.fm/music/The+walters
Eventually,0,6721072,478701,,https://www.last.fm/music/Kanye+West/_/Violent+Crimes,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Tití Me Preguntó,0,11333903,597035,,https://www.last.fm/music/Frank+Ocean/_/self+control,Frank Ocean,e520459c-dff4-491d-a6e4-c97be35e0044,https://www.last.fm/music/Frank+Ocean
Paper Rings,0,2304970,135243,,https://www.last.fm/music/BLACKPINK/_/Typa+Girl,BLACKPINK,,https://www.last.fm/music/BLACKPINK
Wait a Minute!,0,8113607,644323,,https://www.last.fm/music/MGMT/_/Little+Dark+Age,MGMT,c485632c-b784-4ee9-8ea1-c5fb365681fc,https://www.last.fm/music/MGMT
September,0,8090446,615068,,https://www.last.fm/music/Clairo/_/Sofia,Clairo,,https://www.last.fm/music/Clairo
Bags,258,11462751,832155,808e54ee-0ab6-48b8-8297-61e8016b8b5c,https://www.last.fm/music/Lorde/_/Ribs,Lorde,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,https://www.last.fm/music/Lorde
3005,0,8930229,419309,,https://www.last.fm/music/Taylor+Swift/_/mY+tEArS+rICOchEt,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Fade Into You,0,695463,110614,,https://www.last.fm/music/omar+apollo/_/Evergreen+(You+Didn%E2%80%99t+Deserve+Me+At+All),omar apollo,,https://www.last.fm/music/omar+apollo
My Kind of Woman,0,3982282,438107,,https://www.last.fm/music/Kendrick+Lamar/_/Die+Hard,Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar
Satellite,0,7769729,577409,,"https://www.last.fm/music/Tyler,+the+Creator/_/GONE,+GONE+%2F+THANK+YOU","Tyler, the Creator",f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,"https://www.last.fm/music/Tyler,+the+Creator"
Novacane,0,7385304,203191,,https://www.last.fm/music/Ive/_/love+dive,Ive,,https://www.last.fm/music/Ive
Vegas (From the Original Motion Picture Soundtrack ELVIS),0,9947271,687092,,https://www.last.fm/music/Frank+Ocean/_/Chanel,Frank Ocean,e520459c-dff4-491d-a6e4-c97be35e0044,https://www.last.fm/music/Frank+Ocean
HONEST,0,3590566,350953,,https://www.last.fm/music/The+Weeknd/_/I+Was+Never+There,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,https://www.last.fm/music/The+Weeknd
"New Person, Same Old Mistakes",0,5909754,413945,,https://www.last.fm/music/The+Neighbourhood/_/Softcore,The Neighbourhood,97b8d224-5660-419c-8dff-4b3bf0c33983,https://www.last.fm/music/The+Neighbourhood
BEST INTEREST,0,11029791,652744,,https://www.last.fm/music/The+Kid+LAROI/_/Stay+(with+Justin+Bieber),The Kid LAROI,,https://www.last.fm/music/The+Kid+LAROI
Freaks,0,19641716,234376,,https://www.last.fm/music/Charlie+Puth/_/Left+and+Right+(feat.+Jung+Kook+of+BTS),Charlie Puth,525f1f1c-03f0-4bc8-8dfd-e7521f87631b,https://www.last.fm/music/Charlie+Puth
"jealousy, jealousy",0,7071149,529239,,https://www.last.fm/music/The+Strokes/_/The+Adults+Are+Talking,The Strokes,f181961b-20f7-459e-89de-920ef03c7ed0,https://www.last.fm/music/The+Strokes
All Falls Down,0,8297297,719724,,https://www.last.fm/music/Kanye+West/_/Runaway,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Father Time (feat. Sampha),0,9658090,463290,,https://www.last.fm/music/Taylor+Swift/_/thE+1,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
You Right,0,8287186,648172,,https://www.last.fm/music/Drake/_/Passionfruit,Drake,b49b81cc-d5b7-4bdd-aadb-385df8de69a6,https://www.last.fm/music/Drake
Me Porto Bonito,0,10797140,620647,,https://www.last.fm/music/Olivia+Rodrigo/_/traitor,Olivia Rodrigo,,https://www.last.fm/music/Olivia+Rodrigo
All The Stars (with SZA),0,15587341,751079,,https://www.last.fm/music/Olivia+Rodrigo/_/drivers+license,Olivia Rodrigo,,https://www.last.fm/music/Olivia+Rodrigo
"Sex, Drugs, Etc.",0,7266496,518505,,"https://www.last.fm/music/Tyler,+the+Creator/_/WUSYANAME+(feat.+Youngboy+Never+Broke+Again+&+Ty+Dolla+$ign)","Tyler, the Creator",f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,"https://www.last.fm/music/Tyler,+the+Creator"
DNA.,0,3416995,392820,,https://www.last.fm/music/Lizzo/_/About+Damn+Time,Lizzo,50d06c43-5392-4393-ba2d-f091d8167227,https://www.last.fm/music/Lizzo
Heather,207,7694885,712378,34c6765e-a256-4cff-95c7-3150a288f447,https://www.last.fm/music/Cage+the+Elephant/_/Cigarette+Daydreams,Cage the Elephant,b41b38d4-ef3e-4f37-8c75-cfe9af999696,https://www.last.fm/music/Cage+the+Elephant
After Dark,182,16007129,1434558,fa2fa7b2-6e64-4d17-ba30-bf1027b690d1,https://www.last.fm/music/Arctic+Monkeys/_/Fluorescent+Adolescent,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,https://www.last.fm/music/Arctic+Monkeys
telepatía,203,12299950,1065831,a3dc556d-4250-4e8f-a9d7-c26ddb876e0a,https://www.last.fm/music/Frank+Ocean/_/Thinkin+Bout+You,Frank Ocean,e520459c-dff4-491d-a6e4-c97be35e0044,https://www.last.fm/music/Frank+Ocean
Under The Influence,203,6005506,402242,f4d36326-da1b-4b43-af19-7113c2adb92d,https://www.last.fm/music/b%C3%B4a/_/Duvet,bôa,ca1dcba2-792c-4550-abf2-7b45396e81ca,https://www.last.fm/music/b%C3%B4a
Another Love,0,8550557,391705,,https://www.last.fm/music/Taylor+Swift/_/tHIS+iS+mE+TRyiNg,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Where Is My Mind? - Remastered,0,4887989,440731,,https://www.last.fm/music/Steve+Lacy/_/C+U+Girl,Steve Lacy,ca9766a0-1c30-43e6-a213-bac1334efc4a,https://www.last.fm/music/Steve+Lacy
I Like You (A Happier Song) (with Doja Cat),0,6142310,363577,,https://www.last.fm/music/Travis+Scott/_/90210+(feat.+Kacy+Hill),Travis Scott,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,https://www.last.fm/music/Travis+Scott
Dreams - 2004 Remaster,0,6147276,372219,,https://www.last.fm/music/TV+Girl/_/Not+Allowed,TV Girl,38f0c7ac-46eb-49ca-b3ab-c785ccd05a60,https://www.last.fm/music/TV+Girl
K.,260,9786460,686650,8e6805ac-3ac8-419f-bafb-1b1b822e3ec8,https://www.last.fm/music/Lana+Del+Rey/_/West+Coast,Lana Del Rey,b7539c32-53e7-4908-bda3-81449c367da6,https://www.last.fm/music/Lana+Del+Rey
Montero (Call Me By Your Name),0,8084517,379663,,https://www.last.fm/music/Taylor+Swift/_/Getaway+Car,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Enchanted,0,6846025,433192,,https://www.last.fm/music/Taylor+Swift/_/Wildest+Dreams+(Taylor%27s+Version),Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Rapp Snitch Knishes feat. Mr. Fantastik,0,6332767,479406,,https://www.last.fm/music/Lana+Del+Rey/_/Norman+Fucking+Rockwell,Lana Del Rey,b7539c32-53e7-4908-bda3-81449c367da6,https://www.last.fm/music/Lana+Del+Rey
Toxic,0,5542436,503420,,https://www.last.fm/music/The+Smiths/_/This+Charming+Man+-+2011+Remaster,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,https://www.last.fm/music/The+Smiths
Shoota (feat. Lil Uzi Vert),243,6399886,1069955,2f7a6735-2e09-4ce2-81e4-b148e6c39a55,https://www.last.fm/music/Coolio/_/Gangsta%27s+Paradise,Coolio,cc30e630-8c75-4d78-b205-8e2edc6bdaa7,https://www.last.fm/music/Coolio
Out Of Time,0,4293650,395883,,https://www.last.fm/music/Steve+Lacy/_/Some,Steve Lacy,ca9766a0-1c30-43e6-a213-bac1334efc4a,https://www.last.fm/music/Steve+Lacy
Viva la Vida,216,8478600,778834,e05db1d3-52c4-4228-90b2-31b271933c29,https://www.last.fm/music/Paramore/_/Still+into+You,Paramore,728ea90d-279b-4201-a8c4-597830883150,https://www.last.fm/music/Paramore
favorite crime,243,14046787,1209371,b9d06b81-b582-46d4-ad41-be47a6961892,https://www.last.fm/music/Lana+Del+Rey/_/Video+Games,Lana Del Rey,b7539c32-53e7-4908-bda3-81449c367da6,https://www.last.fm/music/Lana+Del+Rey
SUNSETZ,0,4840988,445522,,https://www.last.fm/music/Men+I+Trust/_/Show+Me+How,Men I Trust,,https://www.last.fm/music/Men+I+Trust
20 Min,0,7075865,640874,,https://www.last.fm/music/Kendrick+Lamar/_/LOVE.+FEAT.+ZACARI.,Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar
Music for a sushi restaurant,208,19286314,2342148,e05035a3-14ac-4f88-a160-0a144530004e,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Nirvana,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,https://www.last.fm/music/Nirvana
Young and Beautiful,0,8860452,579133,,https://www.last.fm/music/Mitski/_/Nobody,Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,https://www.last.fm/music/Mitski
The Night We Met,0,6543078,542801,,"https://www.last.fm/music/Kali+Uchis/_/After+The+Storm+(feat.+Tyler,+The+Creator+&+Bootsy+Collins)",Kali Uchis,,https://www.last.fm/music/Kali+Uchis
Happiness Is a Butterfly,0,7803973,549168,,https://www.last.fm/music/Frank+Ocean/_/In+My+Room,Frank Ocean,e520459c-dff4-491d-a6e4-c97be35e0044,https://www.last.fm/music/Frank+Ocean
Good Days,149,6406538,406772,e5ce1f31-aa6c-4dc7-802f-f25eaf3e06de,https://www.last.fm/music/Mitski/_/Francis+Forever,Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,https://www.last.fm/music/Mitski
XO TOUR Llif3,0,9496482,485379,,https://www.last.fm/music/Taylor+Swift/_/willow,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
For the First Time,314,13818930,1883994,a7ddf553-673a-4d4e-96cc-d5a4bca6af2d,https://www.last.fm/music/Kanye+West/_/Stronger,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Take Me to Church,0,6285829,652769,,https://www.last.fm/music/Tame+Impala/_/Eventually,Tame Impala,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,https://www.last.fm/music/Tame+Impala
Borderline,0,2603564,212941,,https://www.last.fm/music/Bad+Bunny/_/Tit%C3%AD+Me+Pregunt%C3%B3,Bad Bunny,,https://www.last.fm/music/Bad+Bunny
POP!,0,6340657,379555,,https://www.last.fm/music/Taylor+Swift/_/Paper+Rings,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Cinnamon Girl,0,7530686,668194,,https://www.last.fm/music/Willow/_/Wait+a+Minute%21,Willow,c53bb734-57cb-43eb-a6d1-e4794c9b9295,https://www.last.fm/music/Willow
Little Freak,0,7916838,1148704,,"https://www.last.fm/music/Earth,+Wind+&+Fire/_/September","Earth, Wind & Fire",535afeda-2538-435d-9dd1-5e10be586774,"https://www.last.fm/music/Earth,+Wind+&+Fire"
Body Paint,0,6328241,459374,,https://www.last.fm/music/Clairo/_/Bags,Clairo,,https://www.last.fm/music/Clairo
doN'T StArT nOw,235,7021059,638482,ee292c70-30b7-4093-b9b1-4cf19163fb3f,https://www.last.fm/music/Childish+Gambino/_/3005,Childish Gambino,7fb57fba-a6ef-44c2-abab-2fa3bdee607e,https://www.last.fm/music/Childish+Gambino
New Gold (feat. Tame Impala and Bootie Brown),291,8021469,836586,2fb9bc6b-d4da-497e-ad3f-fabf12fe72cf,https://www.last.fm/music/Mazzy+Star/_/Fade+Into+You,Mazzy Star,c48d4327-8122-4286-af66-05e1ee6ac4d8,https://www.last.fm/music/Mazzy+Star
ENERGY (feat. BEAM),190,7553409,640464,d38ba98c-854a-4434-afab-ba216f482c5e,https://www.last.fm/music/Mac+DeMarco/_/My+Kind+of+Woman,Mac DeMarco,f2492c31-54a8-4347-a1fc-f81f72873bbf,https://www.last.fm/music/Mac+DeMarco
BIZCOCHITO,0,4436955,309276,,https://www.last.fm/music/Harry+Styles/_/Satellite,Harry Styles,,https://www.last.fm/music/Harry+Styles
Circles,302,6320335,645587,2dcc855e-04c7-4d1b-9c5f-6560da5fd709,https://www.last.fm/music/Frank+Ocean/_/Novacane,Frank Ocean,e520459c-dff4-491d-a6e4-c97be35e0044,https://www.last.fm/music/Frank+Ocean
You Belong With Me (Taylor’s Version),0,2531528,278157,,https://www.last.fm/music/Doja+Cat/_/Vegas+(From+the+Original+Motion+Picture+Soundtrack+ELVIS),Doja Cat,5df62a88-cac9-490a-b62c-c7c88f4020f4,https://www.last.fm/music/Doja+Cat
FEARLESS,0,4627205,320826,,https://www.last.fm/music/Baby+Keem/_/HONEST,Baby Keem,,https://www.last.fm/music/Baby+Keem
Sunflower - Spider-Man: Into the Spider-Verse,0,6298211,632960,,"https://www.last.fm/music/Tame+Impala/_/New+Person,+Same+Old+Mistakes",Tame Impala,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,https://www.last.fm/music/Tame+Impala
Until I Found You,0,5190982,480683,,"https://www.last.fm/music/Tyler,+the+Creator/_/BEST+INTEREST","Tyler, the Creator",f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,"https://www.last.fm/music/Tyler,+the+Creator"
Daylight,0,6726980,535758,,https://www.last.fm/music/Surf+Curse/_/Freaks,Surf Curse,,https://www.last.fm/music/Surf+Curse
Teenagers,0,9705347,544326,,"https://www.last.fm/music/Olivia+Rodrigo/_/jealousy,+jealousy",Olivia Rodrigo,,https://www.last.fm/music/Olivia+Rodrigo
Kyoto,193,6236842,680364,999f4408-339e-433d-977a-9e141b6a835d,https://www.last.fm/music/Kanye+West/_/All+Falls+Down,Kanye West,164f0d73-1234-4e2c-8743-d77bf2191051,https://www.last.fm/music/Kanye+West
Change (In the House of Flies),0,3536525,400946,,https://www.last.fm/music/Kendrick+Lamar/_/Father+Time+(feat.+Sampha),Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar
yeah right,0,7418134,560932,,https://www.last.fm/music/Doja+Cat/_/You+Right,Doja Cat,5df62a88-cac9-490a-b62c-c7c88f4020f4,https://www.last.fm/music/Doja+Cat
Bad Romance,0,2827630,229253,,https://www.last.fm/music/Bad+Bunny/_/Me+Porto+Bonito,Bad Bunny,,https://www.last.fm/music/Bad+Bunny
She,0,7094784,682363,,https://www.last.fm/music/Kendrick+Lamar/_/All+The+Stars+(with+SZA),Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar
Pain,0,2614354,237458,,"https://www.last.fm/music/Beach+Weather/_/Sex,+Drugs,+Etc.",Beach Weather,,https://www.last.fm/music/Beach+Weather
You Get Me So High,0,8883488,768535,,https://www.last.fm/music/Kendrick+Lamar/_/DNA.,Kendrick Lamar,381086ea-f511-4aba-bdf9-71c753dc5077,https://www.last.fm/music/Kendrick+Lamar
Karma Police,0,7309548,570422,,https://www.last.fm/music/Conan+Gray/_/Heather,Conan Gray,,https://www.last.fm/music/Conan+Gray
Yeah Yeah Yeah,257,5950704,353201,02e05ef7-3f0b-467d-a042-5ef23f255348,https://www.last.fm/music/Mr.kitty/_/After+Dark,Mr.kitty,4be3b2fa-0b31-445c-babf-475944be8971,https://www.last.fm/music/Mr.kitty
Is There Someone Else?,0,9372293,593882,,https://www.last.fm/music/Kali+Uchis/_/telepat%C3%ADa,Kali Uchis,,https://www.last.fm/music/Kali+Uchis
brutal,0,1823647,173000,,https://www.last.fm/music/Chris+Brown/_/Under+The+Influence,Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,https://www.last.fm/music/Chris+Brown
Off the Grid,243,7116363,681447,84ace94b-c3c9-4d65-a5e6-e13efd30084f,https://www.last.fm/music/Tom+Odell/_/Another+Love,Tom Odell,fee6a7fb-80d9-4290-a171-e48f1f20e381,https://www.last.fm/music/Tom+Odell
gold rush,0,3603248,436103,,https://www.last.fm/music/Pixies/_/Where+Is+My+Mind%3F+-+Remastered,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,https://www.last.fm/music/Pixies
Be Quiet and Drive (Far Away),0,2253876,281357,,https://www.last.fm/music/Post+Malone/_/I+Like+You+(A+Happier+Song)+(with+Doja+Cat),Post Malone,,https://www.last.fm/music/Post+Malone
Location,0,6459473,653001,,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster,Fleetwood Mac,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,https://www.last.fm/music/Fleetwood+Mac
7 rings,0,4711168,423429,,https://www.last.fm/music/Cigarettes+After+Sex/_/K.,Cigarettes After Sex,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,https://www.last.fm/music/Cigarettes+After+Sex
Watermelon Sugar,0,12280299,794437,,https://www.last.fm/music/Lil+Nas+X/_/Montero+(Call+Me+By+Your+Name),Lil Nas X,,https://www.last.fm/music/Lil+Nas+X
Poker Face,353,7067949,483700,c2013766-2c2a-4b80-ac5b-754623ff618c,https://www.last.fm/music/Taylor+Swift/_/Enchanted,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
